time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
11580.000000,1.6919936655,1.6899779531,1.6842909162,1.6748370543,1.6616525120,1.6446331365,1.6239302010,1.5996574324,1.5716162181,1.5400929812,1.5050241780,1.4664327441,1.4244192629,1.3789746495,1.3301404992,1.2779291491,1.2223212604,1.1632417343,1.1005948725,1.0341715176,0.9636861534
11640.000000,1.6864132041,1.6844050165,1.6787391767,1.6693204423,1.6561846615,1.6392278161,1.6186003257,1.5944151568,1.5664738873,1.5350614589,1.5001138911,1.4616532679,1.4197790086,1.3744810064,1.3257995645,1.2737456062,1.2182981754,1.1593803535,1.0968950119,1.0306314091,0.9602747970
11700.000000,1.6808580575,1.6788573409,1.6732125460,1.6638286874,1.6507413198,1.6338465603,1.6132939843,1.5891958082,1.5613538100,1.5300514730,1.4952244060,1.4568938814,1.4151582036,1.3700063007,1.3214772258,1.2695804969,1.2142934859,1.1555370523,1.0932102130,1.0270929736,0.9568563992
11760.000000,1.6753281840,1.6733348882,1.6677109978,1.6583617836,1.6453225108,1.6284894338,1.6080112911,1.5839995551,1.5562562004,1.5250632546,1.4903559029,1.4521545815,1.4105564389,1.3655493601,1.3171710249,1.2654293485,1.2102997182,1.1517003756,1.0895273926,1.0235624869,0.9535101819
11820.000000,1.6698235239,1.6678375957,1.6622344591,1.6529196374,1.6399281043,1.6231562434,1.6027519519,1.5788259493,1.5511803794,1.5200957985,1.4855069299,1.4474333284,1.4059709381,1.3611065342,1.3128763606,1.2612867084,1.2063111974,1.1478666924,1.0858507156,1.0200563253,0.9502183667
11880.000000,1.6643438253,1.6623652010,1.6567826377,1.6475019058,1.6345576853,1.6178464799,1.5975153452,1.5736742462,1.5461254846,1.5151481575,1.4806765340,1.4427293140,1.4014012905,1.3566782235,1.3085951042,1.2571569860,1.2023365572,1.1440508147,1.0821991219,1.0165726838,0.9468592170
11940.000000,1.6588887521,1.6569173680,1.6513551990,1.6421082619,1.6292109481,1.6125598858,1.5923013044,1.5685444324,1.5410917491,1.5102209264,1.4758658168,1.4380443143,1.3968501164,1.3522680458,1.3043319543,1.2530458267,1.1983814945,1.1402551710,1.0785636444,1.0130886490,0.9435085711
12000.000000,1.6534580971,1.6514938977,1.6459519675,1.6367385700,1.6238878135,1.6072964545,1.5871099060,1.5634366679,1.5360793954,1.5053143379,1.4710749175,1.4333781990,1.3923167534,1.3478744249,1.3000838812,1.2489479302,1.1944371785,1.1364662032,1.0749293311,1.0096083352,0.9402039609
12060.000000,1.6480516804,1.6460946088,1.6405727566,1.6313926301,1.6185880532,1.6020559029,1.5819407722,1.5583504246,1.5310876649,1.5004273081,1.4663023149,1.4287288917,1.3877984676,1.3434939014,1.2958466880,1.2448584707,1.1904987227,1.1326812084,1.0713015484,1.0061515024,0.9369630387
12120.000000,1.6426691528,1.6407191429,1.6352171815,1.6260700125,1.6133111733,1.5968376531,1.5767932254,1.5532849170,1.5261156737,1.4955588916,1.4615470851,1.4240956422,1.3832949226,1.3391269152,1.2916221189,1.2407813105,1.1865734369,1.1289126536,1.0676964553,1.0027157983,0.9336634312
12180.000000,1.6373100953,1.6353670818,1.6298848275,1.6207703134,1.6080567960,1.5916413816,1.5716670412,1.5482400857,1.5211636271,1.4907096860,1.4568103858,1.4194803755,1.3788090433,1.3347776422,1.2874158419,1.2367237611,1.1826699373,1.1251680855,1.0641127998,0.9992811300,0.9303268496
12240.000000,1.6319743060,1.6300382384,1.6245755508,1.6154934644,1.6028249657,1.5864672908,1.5665626300,1.5432166023,1.5162325156,1.4858810486,1.4520939734,1.4148852456,1.3743433270,1.3304487822,1.2832304708,1.2326877425,1.1787881456,1.1214431316,1.0605410122,0.9958449263,0.9269932112
12300.000000,1.6266619017,1.6247327451,1.6192895271,1.6102397120,1.5976160233,1.5813158346,1.5614805669,1.5382151577,1.5113231193,1.4810737954,1.4473986100,1.4103108218,1.3698979516,1.3261398306,1.2790643778,1.2286698258,1.1749219717,1.1177289034,1.0569731048,0.9924123654,0.9236986574
12360.000000,1.6213731489,1.6194508725,1.6140270376,1.6050093504,1.5924302715,1.5761873096,1.5564211165,1.5332359460,1.5064355037,1.4762877964,1.4427238880,1.4057563285,1.3654716799,1.3218489885,1.2749151112,1.2246669204,1.1710681831,1.1140238835,1.0534127405,0.9889896849,0.9203987067
12420.000000,1.6161082502,1.6141928176,1.6087882623,1.5998025281,1.5872678103,1.5710817445,1.5513842089,1.5282787674,1.5015693034,1.4715224820,1.4380689906,1.4012206466,1.3610630112,1.3175742512,1.2707799936,1.2206755200,1.1672224380,1.1103230173,1.0498538212,0.9855727299,0.9171532372
12480.000000,1.6108672006,1.6089585636,1.6035731507,1.5946191382,1.5821284512,1.5659988424,1.5463694126,1.5233430312,1.4967237447,1.4667768814,1.4334327468,1.3967024247,1.3566704747,1.3133141765,1.2666579458,1.2166956181,1.1633871606,1.1066334674,1.0463112028,0.9821797558,0.9138938612
12540.000000,1.6056498164,1.6037479202,1.5983814947,1.5894589455,1.5770119287,1.5609383121,1.5413764262,1.5184284555,1.4918986160,1.4620509209,1.4288153097,1.3922021472,1.3522949958,1.3090702378,1.2625510735,1.2127299494,1.1595653577,1.1029568439,1.0427797860,0.9787913281,0.9106513806
12600.000000,1.6004558537,1.5985606413,1.5932130428,1.5843216904,1.5719179727,1.5558998701,1.5364049480,1.5135347088,1.4870935308,1.4573441130,1.4242160115,1.3877188426,1.3479351307,1.3048403110,1.2584563504,1.2087743686,1.1557515689,1.0992865941,1.0392554383,0.9754223688,0.9074775951
12660.000000,1.5952849766,1.5933963864,1.5880674408,1.5792069953,1.5668461710,1.5508830567,1.5314544560,1.5086611916,1.4823077952,1.4526556581,1.4196339471,1.3832515286,1.3435899010,1.3006235932,1.2543734520,1.2048295181,1.1519482089,1.0956283065,1.0357480120,0.9720759580,0.9042926212
12720.000000,1.5901367741,1.5882547431,1.5829442727,1.5741144402,1.5617961032,1.5458874606,1.5265245656,1.5038075744,1.4775411825,1.4479854990,1.4150693271,1.3788008236,1.3392605242,1.2964221599,1.2503056427,1.2009002362,1.1481619640,1.0919897750,1.0322614050,0.9687372498,0.9010565254
12780.000000,1.5850109129,1.5831353845,1.5778432311,1.5690437523,1.5567675489,1.5409129361,1.5216152310,1.4989739369,1.4727939238,1.4433340339,1.4105227153,1.3743674234,1.3349477378,1.2922366036,1.2462530087,1.1969853886,1.1443890280,1.0883618259,1.0287789806,0.9653983884,0.8978888766
12840.000000,1.5799071377,1.5780380580,1.5727640703,1.5639946949,1.5517602778,1.5359592485,1.5167261911,1.4941599560,1.4680655742,1.4387006179,1.4059931632,1.3699499501,1.3306496036,1.2880642991,1.2422121373,1.1930807487,1.1406246761,1.0847411612,1.0253056815,0.9620811224,0.8947431219
12900.000000,1.5748251335,1.5729624456,1.5677064623,1.5589669221,1.5467739169,1.5310259869,1.5118569875,1.4893651190,1.4633555696,1.4340846548,1.4014800906,1.3655479315,1.3263658983,1.2839054704,1.2381839508,1.1891882765,1.1368724815,1.0811338213,1.0218491464,0.9587853703,0.8916257860
12960.000000,1.5697645470,1.5679081940,1.5626700556,1.5539600874,1.5418081315,1.5261128420,1.5070073572,1.4845892418,1.4586638566,1.4294862917,1.3969839425,1.3611622396,1.3220980820,1.2797623693,1.2341717594,1.1853127169,1.1331390833,1.0775482733,1.0184165040,0.9555015875,0.8884311411
13020.000000,1.5647251713,1.5628751074,1.5576546863,1.5489740835,1.5368629005,1.5212199168,1.5021775735,1.4798328228,1.4539912280,1.4249066895,1.3925063287,1.3567950084,1.3178488638,1.2756382788,1.2301793096,1.1814579079,1.1294273342,1.0739835454,1.0149975996,0.9522130421,0.8852425134
13080.000000,1.5597070493,1.5578632407,1.5526604426,1.5440090521,1.5319384362,1.5163475040,1.4973680084,1.4750962945,1.4493381278,1.4203462175,1.3880473964,1.3524459306,1.3136171417,1.2715308018,1.2262021836,1.1776163451,1.1257251971,1.0704221672,1.0115745414,0.9489285408,0.8821475959
13140.000000,1.5547102346,1.5528726437,1.5476873620,1.5390650046,1.5270347008,1.5114954816,1.4925784055,1.4703792020,1.4447038182,1.4158037647,1.3836055692,1.3481128922,1.3094002444,1.2674367899,1.2222370194,1.1737851037,1.1220318234,1.0668694227,1.0081655039,0.9456699322,0.8790257470
13200.000000,1.5497346195,1.5479032014,1.5427353092,1.5341417735,1.5221514857,1.5066635968,1.4878084768,1.4656812489,1.4400880520,1.4112792276,1.3791810349,1.3437965821,1.3051996292,1.2633587928,1.2182878278,1.1699700840,1.1183553977,1.0633349735,1.0047745403,0.9424159658,0.8758760949
13260.000000,1.5447800787,1.5429547905,1.5378041671,1.5292392545,1.5172887111,1.5018518118,1.4830582496,1.4610025545,1.4354910712,1.4067729919,1.3747743244,1.3394976362,1.3010159304,1.2592972431,1.2143545297,1.1661702262,1.1146930362,1.0598125306,1.0013916831,0.9391700029,0.8727829499
13320.000000,1.5398465311,1.5380273317,1.5328938617,1.5243573816,1.5124463190,1.4970600732,1.4783276658,1.4563430375,1.4309127369,1.4022848103,1.3703850061,1.3352153351,1.2968480158,1.2552504573,1.2104347570,1.1623823669,1.1110407983,1.0562982084,0.9980165461,0.9359372464,0.8697004410
13380.000000,1.5349338332,1.5331206771,1.5280042321,1.5194959701,1.5076240876,1.4922881035,1.4736163688,1.4517022345,1.4263524419,1.3978138919,1.3660120606,1.3309483848,1.2926942779,1.2512164905,1.2065262348,1.1586039868,1.1073962331,1.0527904214,0.9946494371,0.9327215229,0.8666730631
13440.000000,1.5300416939,1.5282345289,1.5231349614,1.5146546718,1.5028216262,1.4875354604,1.4689238605,1.4470795937,1.4218095975,1.3933596457,1.3616549603,1.3266964355,1.2885547281,1.2471960107,1.2026307568,1.1548387553,1.1037660422,1.0493003189,0.9913056561,0.9295280741,0.8635923921
13500.000000,1.5251697923,1.5233685682,1.5182857374,1.5098331892,1.4980386651,1.4828019243,1.4642500021,1.4424750991,1.4172843663,1.3889224752,1.3573144163,1.3224605634,1.2844308314,1.2431908256,1.1987502889,1.1510883252,1.1001504060,1.0458237241,0.9879710269,0.9263360207,0.8605665242
13560.000000,1.5203178926,1.5185225645,1.5134563444,1.5050313317,1.4932750484,1.4780873820,1.4595947288,1.4378887337,1.4127767704,1.3845024225,1.3529904620,1.3182407622,1.2803225298,1.2392008719,1.1948849244,1.1473532926,1.0965510728,1.0423650476,0.9846566271,0.9231627752,0.8574824228
13620.000000,1.5154858913,1.5136964225,1.5086467116,1.5002490698,1.4885308078,1.4733919503,1.4549582702,1.4333208738,1.4082873780,1.3801003015,1.3486842238,1.3140385469,1.2762317969,1.2352286046,1.1910374818,1.1436363914,1.0929695675,1.0389220063,0.9813504364,0.9199814753,0.8544162915
13680.000000,1.5106738240,1.5088901839,1.5038568961,1.4954864848,1.4838060524,1.4687157629,1.4503407702,1.4287716438,1.4038162375,1.3757159991,1.3443952979,1.3098530376,1.2721570285,1.2312713681,1.1872038451,1.1399315788,1.0893975763,1.0354847608,0.9780470803,0.9168124268,0.8514025458
13740.000000,1.5058817051,1.5041038606,1.4990869027,1.4907435669,1.4791007481,1.4640587483,1.4457421049,1.4242408530,1.3993630828,1.3713491812,1.3401233187,1.3056839250,1.2680981314,1.2273295474,1.1833852786,1.1362416311,1.0858405030,1.0320633041,0.9747620845,0.9136596648,0.8483417379
13800.000000,1.5011095392,1.4993374588,1.4943367428,1.4860203389,1.4744149392,1.4594209889,1.4411624207,1.4197287490,1.3949283181,1.3670004776,1.3358692281,1.3015325568,1.2640569395,1.2234055011,1.1795846222,1.1325696940,1.0823013088,1.0286587397,0.9714897189,0.9105071749,0.8452857025
13860.000000,1.4963574253,1.4945910829,1.4896065360,1.4813169455,1.4697488050,1.4548027071,1.4366019867,1.4152356441,1.3905122804,1.3626702098,1.3316332550,1.2973989391,1.2600330373,1.2194981044,1.1757996569,1.1289119511,1.0787739162,1.0252621563,0.9682203625,0.9073583996,0.8422638370
13920.000000,1.4916254533,1.4898648198,1.4848963595,1.4766334443,1.4651023679,1.4502038645,1.4320606673,1.4107612546,1.3861144632,1.3583575558,1.3274141406,1.2932812250,1.2560238144,1.2156037856,1.1720256481,1.1252623506,1.0752510739,1.0218663711,0.9649514418,0.9042253857,0.8393206901
13980.000000,1.4869134847,1.4851585179,1.4802060238,1.4719695805,1.4604752770,1.4456239793,1.4275378130,1.4063047266,1.3817337734,1.3540611611,1.3232102687,1.2891775768,1.2520273193,1.2117207008,1.1682612782,1.1216208966,1.0717356490,1.0184798544,0.9616994883,0.9011209033,0.8363650350
14040.000000,1.4822211441,1.4804717924,1.4755351194,1.4673249057,1.4558670369,1.4410625079,1.4230328428,1.4018654670,1.3773696534,1.3497805715,1.3190213830,1.2850880565,1.2480440701,1.2078499782,1.1645084509,1.1179904319,1.0682313945,1.0151060156,0.9584622403,0.8980295780,0.8334402767
14100.000000,1.4775479734,1.4758041841,1.4708831830,1.4626989528,1.4512771784,1.4365189852,1.4185453040,1.3974430452,1.3730217035,1.3455154207,1.3148471426,1.2810123280,1.2440737064,1.2039912167,1.1607667551,1.1143706276,1.0647381213,1.0117446891,0.9552402735,0.8949569765,0.8305214043
14160.000000,1.4728935339,1.4711552570,1.4662497887,1.4580913136,1.4467053219,1.4319930745,1.4140749219,1.3930372734,1.3686898582,1.3412658121,1.3106878884,1.2769510711,1.2401173984,1.2001463011,1.1570390885,1.1107657083,1.0612615320,1.0084026391,0.9520390745,0.8918975658,0.8275760112
14220.000000,1.4682575262,1.4665247214,1.4616346728,1.4535017697,1.4421513150,1.4274847135,1.4096217496,1.3886483460,1.3643744807,1.3370322993,1.3065443776,1.2729052441,1.2361762714,1.1963164278,1.1533264901,1.1071760497,1.0578002988,1.0050749433,0.9488480960,0.8888420831,0.8246625626
14280.000000,1.4636398208,1.4619124560,1.4570377382,1.4489302630,1.4376151517,1.4229939591,1.4051859136,1.3842764610,1.3600758377,1.3328152123,1.3024170010,1.2688753083,1.2322508964,1.1925023622,1.1496300649,1.1036033177,1.0543570421,1.0017661392,0.9456757175,0.8857970554,0.8216825106
14340.000000,1.4590404759,1.4573185298,1.4524590840,1.4443769439,1.4330970564,1.4185211359,1.4007678691,1.3799222401,1.3557947659,1.3286156610,1.2983072155,1.2648631549,1.2283436788,1.1887070585,1.1459532175,1.1000509933,1.0509344151,0.9984759851,0.9425142042,0.8827449772,0.8187065499
14400.000000,1.4544597480,1.4527432077,1.4478989983,1.4398421361,1.4285973969,1.4140666572,1.3963680638,1.3755861389,1.3515316730,1.3244339160,1.2942150109,1.2608682674,1.2244532640,1.1849278278,1.1422912143,1.0965113280,1.0475205151,0.9951879987,0.9393473899,0.8796956663,0.8158181221
14460.000000,1.4499211818,1.4482099887,1.4433808491,1.4353489846,1.4241389953,1.4096529082,1.3920083252,1.3712892994,1.3473068745,1.3202893384,1.2901586773,1.2569077795,1.2205955902,1.1811794428,1.1386578387,1.0929977033,1.0441300668,0.9919226467,0.9362083020,0.8766853582,0.8129340667
14520.000000,1.4453826157,1.4436767697,1.4388627000,1.4308558330,1.4196805936,1.4052391592,1.3876485866,1.3669924599,1.3430820760,1.3161447608,1.2861023436,1.2529472916,1.2167379165,1.1774310579,1.1350244632,1.0894840786,1.0407396185,0.9886572947,0.9330692141,0.8736750500,0.8100500113
14580.000000,1.4408810842,1.4391805222,1.4343813442,1.4263991791,1.4152582785,1.4008609689,1.3833237706,1.3627298072,1.3388906324,1.3120326281,1.2820774755,1.2490172272,1.2129095570,1.1737107926,1.1314179199,1.0859959792,1.0373736291,0.9854159892,0.9299541818,0.8706865658,0.8071843132
14640.000000,1.4363795528,1.4346842747,1.4298999884,1.4219425252,1.4108359633,1.3964827787,1.3789989545,1.3584671545,1.3346991889,1.3079204953,1.2780526074,1.2450871627,1.2090811975,1.1699905273,1.1278113767,1.0825078797,1.0340076396,0.9821746836,0.9268391495,0.8676980816,0.8043186151
14700.000000,1.4319145824,1.4302245258,1.4254549555,1.4175219040,1.4064492799,1.3921397101,1.3747086511,1.3542383158,1.3305407743,1.3038405337,1.2740589827,1.2411873439,1.2052820125,1.1662982887,1.1242316558,1.0790454122,1.0306662268,0.9789570989,0.9237469200,0.8647308624,0.8014727070
14760.000000,1.4274496121,1.4257647770,1.4210099226,1.4131012827,1.4020625966,1.3877966416,1.3704183476,1.3500094771,1.3263823597,1.2997605721,1.2700653579,1.2372875251,1.2014828275,1.1626060501,1.1206519349,1.0755829447,1.0273248139,0.9757395141,0.9206546905,0.8617636433,0.7986267989
14820.000000,1.4230207608,1.4213410869,1.4166007792,1.4087162716,1.3977111379,1.3834883077,1.3661621933,1.3458141151,1.3222566635,1.2957124958,1.2661027124,1.2334177077,1.1977125984,1.1589416631,1.1170989294,1.0721460706,1.0240079339,0.9725454537,0.9175849090,0.8588176087,0.7958007756
14880.000000,1.4185919095,1.4169173969,1.4121916358,1.4043312605,1.3933596793,1.3791799738,1.3619060390,1.3416187531,1.3181309673,1.2916644196,1.2621400668,1.2295478902,1.1939423693,1.1552772762,1.1135459238,1.0687091966,1.0206910540,0.9693513932,0.9145151275,0.8558715741,0.7929747524
14940.000000,1.4141987646,1.4125293551,1.4078179773,1.3999814645,1.3890430633,1.3749060083,1.3576836856,1.3374565385,1.3140376790,1.2876479365,1.2582081264,1.2257078215,1.1902008726,1.1516405586,1.1100195003,1.0652978201,1.0173986078,0.9661807097,0.9114676242,0.8529466397,0.7901685905
15000.000000,1.4098056196,1.4081413133,1.4034443188,1.3956316685,1.3847264473,1.3706320429,1.3534613322,1.3332943238,1.3099443907,1.2836314533,1.2542761861,1.2218677528,1.1864593760,1.1480038411,1.1064930767,1.0618864437,1.0141061616,0.9630100262,0.9084201208,0.8500217053,0.7873624287
15060.000000,1.4054477888,1.4037885292,1.3991057596,1.3913167100,1.3804443069,1.3663920918,1.3492724402,1.3291649326,1.3058832025,1.2796462727,1.2503746793,1.2180571843,1.1827463922,1.1443946078,1.1029930851,1.0585004394,1.0108380289,0.9598625905,0.9053947714,0.8471177829,0.7845760726
15120.000000,1.4010899579,1.3994357451,1.3947672003,1.3870017514,1.3761621666,1.3621521407,1.3450835482,1.3250355413,1.3018220144,1.2756610921,1.2464731725,1.2142466157,1.1790334083,1.1407853745,1.0994930934,1.0551144352,1.0075698963,0.9567151549,0.9023694220,0.8442138605,0.7817897165
15180.000000,1.3967670630,1.3951178422,1.3904633679,1.3827212648,1.3719141455,1.3579458588,1.3409277852,1.3209386552,1.2977926237,1.2717069283,1.2426018333,1.2104653042,1.1753487207,1.1372034378,1.0960193734,1.0517536637,1.0043259487,0.9535908447,0.8993661157,0.8413308605,0.7790230959
15240.000000,1.3924441682,1.3907999393,1.3861595356,1.3784407781,1.3676661244,1.3537395769,1.3367720222,1.3168417691,1.2937632330,1.2677527645,1.2387304940,1.2066839927,1.1716640331,1.1336215012,1.0925456534,1.0483928921,1.0010820011,0.9504665345,0.8963628094,0.8384478604,0.7762564753
15300.000000,1.3881558420,1.3865165517,1.3818900679,1.3741944073,1.3634518747,1.3495666266,1.3326490625,1.3127770760,1.2897653426,1.2638293375,1.2348890617,1.2029316997,1.1680074275,1.1300666720,1.0890980393,1.0450572067,0.9978621062,0.9473652291,0.8933814386,0.8355856905,0.7735095112
15360.000000,1.3838675159,1.3822331640,1.3776206003,1.3699480365,1.3592376251,1.3453936763,1.3285261028,1.3087123828,1.2857674523,1.2599059106,1.2310476293,1.1991794067,1.1643508218,1.1265118428,1.0856504251,1.0417215212,0.9946422113,0.9442639237,0.8904000679,0.8327235207,0.7707625470
15420.000000,1.3796134003,1.3779839345,1.3733851438,1.3657354336,1.3550568066,1.3412537270,1.3244356272,1.3046795764,1.2818007712,1.2560129463,1.2272358486,1.1954558977,1.1607220859,1.1229839313,1.0822287483,1.0384107716,0.9914462345,0.9411855022,0.8874405250,0.8298820862,0.7680351537
15480.000000,1.3753592846,1.3737347051,1.3691496873,1.3615228307,1.3508759881,1.3371137776,1.3203451516,1.3006467701,1.2778340901,1.2521199820,1.2234240679,1.1917323887,1.1570933500,1.1194560199,1.0788070714,1.0351000221,0.9882502577,0.9381070807,0.8844809822,0.8270406518,0.7653077605
15540.000000,1.3711390289,1.3695192845,1.3649478959,1.3573436549,1.3467282673,1.3330065051,1.3162868472,1.2966455504,1.2738983329,1.2482572113,1.2196416881,1.1880374328,1.1534922737,1.1159548365,1.0754111619,1.0318140564,0.9850780629,0.9350514211,0.8815431583,0.8242198549,0.7625998477
15600.000000,1.3669187732,1.3653038639,1.3607461044,1.3531644792,1.3425805466,1.3288992326,1.3122285427,1.2926443308,1.2699625757,1.2443944407,1.2158593083,1.1843424769,1.1498911973,1.1124536532,1.0720152524,1.0285280908,0.9819058680,0.9319957615,0.8786053344,0.8213990579,0.7598919350
15660.000000,1.3627320344,1.3611219102,1.3565776391,1.3490183968,1.3384655969,1.3248243193,1.3082021025,1.2886744035,1.2660574624,1.2405615999,1.2121060831,1.1806758465,1.1463175721,1.1089790090,1.0686449399,1.0252667560,0.9787573177,0.9289627404,0.8756891184,0.8185987977,0.7572034084
15720.000000,1.3585452955,1.3569399564,1.3524091738,1.3448723144,1.3343506473,1.3207494060,1.3041756623,1.2847044763,1.2621523491,1.2367287591,1.2083528579,1.1770092161,1.1427439469,1.1055043649,1.0652746274,1.0220054211,0.9756087674,0.9259297194,0.8727729024,0.8157985375,0.7545148818
15780.000000,1.3543917371,1.3527911342,1.3482737024,1.3407589981,1.3302681482,1.3167065402,1.3001807853,1.2807655527,1.2582776051,1.2329255890,1.2046285449,1.1733706865,1.1391975666,1.1020560718,1.0619297415,1.0187685632,0.9724837229,0.9229192120,0.8698781814,0.8130187105,0.7518456437
15840.000000,1.3502381787,1.3486423120,1.3441382309,1.3366456817,1.3261856492,1.3126636744,1.2961859083,1.2768266291,1.2544028611,1.2291224188,1.2009042318,1.1697321569,1.1356511863,1.0986077788,1.0585848556,1.0155317054,0.9693586785,0.9199087046,0.8669834604,0.8102388836,0.7491764057
15900.000000,1.3461174710,1.3445262926,1.3400354275,1.3325648105,1.3221352866,1.3086525505,1.2922222993,1.2729184259,1.2505582166,1.2253486643,1.1972085922,1.1661215063,1.1321318465,1.0951856498,1.0552652259,1.0123191701,0.9662570003,0.9169205846,0.8641101194,0.8074793840,0.7465263558
15960.000000,1.3419967632,1.3404102731,1.3359326241,1.3284839393,1.3180849240,1.3046414266,1.2882586903,1.2690102227,1.2467135720,1.2215749099,1.1935129526,1.1625108558,1.1286125067,1.0917635207,1.0519455963,1.0091066348,0.9631553222,0.9139324645,0.8612367784,0.8047198843,0.7438763060
16020.000000,1.3379085828,1.3363267341,1.3318621692,1.3244351984,1.3140663895,1.3006617448,1.2843260593,1.2651324616,1.2428987619,1.2178303205,1.1898457512,1.1589278652,1.1251200048,1.0883673697,1.0486510530,1.0059182675,0.9600768699,0.9109666039,0.8583847006,0.8019806039,0.7412453415
16080.000000,1.3338204023,1.3322431951,1.3277917143,1.3203864575,1.3100478550,1.2966820629,1.2803934284,1.2612547004,1.2390839517,1.2140857311,1.1861785497,1.1553448747,1.1216275028,1.0849712186,1.0453565097,1.0027299002,0.9569984175,0.9080007434,0.8555326229,0.7992413235,0.7386143771
16140.000000,1.3297644318,1.3281918202,1.3237532944,1.3163695379,1.3060608462,1.2927335286,1.2764914909,1.2574071080,1.2352987153,1.2103700600,1.1825395544,1.1517893275,1.1181616381,1.0816008606,1.0420868832,0.9995655460,0.9539430497,0.9050570134,0.8527016899,0.7965221523,0.7360023932
16200.000000,1.3257084613,1.3241404452,1.3197148745,1.3123526184,1.3020738373,1.2887849943,1.2725895534,1.2535595157,1.2315134789,1.2066543889,1.1789005591,1.1482337804,1.1146957734,1.0782305026,1.0388172567,0.9964011917,0.9508876819,0.9021132833,0.8498707569,0.7938029811,0.7333904094
16260.000000,1.3216843895,1.3201209241,1.3157081819,1.3083672171,1.2981180571,1.2848673186,1.2687180298,1.2497418234,1.2277575597,1.2029673929,1.1752895411,1.1447054626,1.1112563468,1.0748857537,1.0355723778,0.9932606954,0.9478552565,0.8991915537,0.8470608489,0.7911038074,0.7307972995
16320.000000,1.3176603176,1.3161014029,1.3117014894,1.3043818158,1.2941622769,1.2809496430,1.2648465062,1.2459241311,1.2240016406,1.1992803970,1.1716785231,1.1411771448,1.1078169203,1.0715410048,1.0323274989,0.9901201990,0.9448228312,0.8962698240,0.8442509409,0.7884046336,0.7282041896
16380.000000,1.3136678390,1.3121134310,1.3077262223,1.3004276352,1.2902374338,1.2770625420,1.2610051219,1.2421360747,1.2202747864,1.1956218366,1.1680952565,1.1376758447,1.1044037348,1.0682216822,1.0291071988,0.9870034054,0.9418132058,0.8933699635,0.8414619365,0.7857253441,0.7256298456
16440.000000,1.3096753604,1.3081254591,1.3037509553,1.2964734547,1.2863125907,1.2731754410,1.2571637376,1.2383480183,1.2165479323,1.1919632762,1.1645119898,1.1341745446,1.1009905492,1.0649023596,1.0258868988,0.9838866118,0.9388035803,0.8904701031,0.8386729322,0.7830460546,0.7230555015
16500.000000,1.3057141752,1.3041687375,1.2998068173,1.2925502026,1.2824183985,1.2693186359,1.2533522224,1.2345893380,1.2128498946,1.1883329153,1.1609562515,1.1307000526,1.0976034090,1.0616082816,1.0226910095,0.9807933657,0.9358166118,0.8875919798,0.8359047092,0.7803865347,0.7204998137
16560.000000,1.3017529899,1.3002120159,1.2958626793,1.2886269506,1.2785242063,1.2654618308,1.2495407073,1.2308306577,1.2091518568,1.1847025544,1.1574005131,1.1272255607,1.0942162689,1.0583142036,1.0194951202,0.9777001196,0.9328296432,0.8847138565,0.8331364861,0.7777270148,0.7179441260
16620.000000,1.2978228036,1.2962862510,1.2919493794,1.2847343402,1.2746603836,1.2616350474,1.2457587958,1.2271010977,1.2054823908,1.1811001600,1.1538720827,1.1237776696,1.0908549801,1.0550451894,1.0163234739,0.9746302659,0.9298651880,0.8818573377,0.8303889211,0.7750871489,0.7154069837
16680.000000,1.2938926173,1.2923604862,1.2880360795,1.2808417298,1.2707965609,1.2578082640,1.2419768843,1.2233715377,1.2018129247,1.1774977656,1.1503436522,1.1203297786,1.0874936913,1.0517761753,1.0131518276,0.9715604121,0.9269007328,0.8790008189,0.8276413561,0.7724472831,0.7128698415
16740.000000,1.2899931409,1.2884653899,1.2841533318,1.2769794791,1.2669628313,1.2540112329,1.2382243153,1.2196708463,1.1981717892,1.1739231078,1.1468423120,1.1169082832,1.0841580614,1.0485320453,1.0100042572,0.9685137956,0.9239586472,0.8761657711,0.8249143249,0.7698269544,0.7103511330
16800.000000,1.2860936644,1.2845702936,1.2802705841,1.2731172284,1.2631291017,1.2502142018,1.2344717463,1.2159701548,1.1945306536,1.1703484501,1.1433409717,1.1134867878,1.0808224316,1.0452879154,1.0068566868,0.9654671790,0.9210165617,0.8733307233,0.8221872936,0.7672066258,0.7078324246
16860.000000,1.2822246138,1.2807055827,1.2764181078,1.2692850605,1.2593251936,1.2464466579,1.2307482627,1.2122980840,1.1909176106,1.1668013022,1.1398665064,1.1100914850,1.0775122698,1.0420684911,1.0037330258,0.9624436447,0.9180967017,0.8705170127,0.8194806712,0.7646057169,0.7053320372
16920.000000,1.2783555633,1.2768408717,1.2725656314,1.2654528925,1.2555212854,1.2426791140,1.2270247791,1.2086260131,1.1873045676,1.1632541543,1.1363920411,1.1066961821,1.0742021081,1.0388490668,1.0006093647,0.9594201105,0.9151768417,0.8677033021,0.8167740488,0.7620048080,0.7028316498
