time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
106620,0.207599,0.207433,0.206950,0.206143,0.205015,0.203556,0.201745,0.199572,0.197024,0.194077,0.190691,0.186838,0.182475,0.177493,0.171816,0.165277,0.157630,0.148401,0.136674,0.119788,0.060146
106680,0.207529,0.207363,0.206880,0.206073,0.204947,0.203488,0.201678,0.199506,0.196960,0.194014,0.190630,0.186779,0.182418,0.177439,0.171765,0.165229,0.157586,0.148361,0.136640,0.119761,0.060133
106740,0.207459,0.207293,0.206810,0.206004,0.204878,0.203420,0.201611,0.199440,0.196896,0.193951,0.190569,0.186721,0.182362,0.177385,0.171714,0.165181,0.157542,0.148321,0.136605,0.119733,0.060121
106800,0.207389,0.207223,0.206740,0.205935,0.204809,0.203352,0.201545,0.199375,0.196832,0.193889,0.190508,0.186662,0.182305,0.177332,0.171663,0.165134,0.157498,0.148282,0.136571,0.119706,0.060108
106860,0.207319,0.207153,0.206671,0.205866,0.204741,0.203284,0.201478,0.199309,0.196767,0.193827,0.190448,0.186604,0.182249,0.177278,0.171612,0.165086,0.157454,0.148242,0.136537,0.119678,0.060095
106920,0.207249,0.207083,0.206601,0.205797,0.204672,0.203217,0.201411,0.199244,0.196704,0.193764,0.190387,0.186545,0.182193,0.177224,0.171562,0.165039,0.157410,0.148203,0.136502,0.119651,0.060083
106980,0.207179,0.207013,0.206532,0.205728,0.204604,0.203149,0.201345,0.199179,0.196640,0.193702,0.190327,0.186487,0.182137,0.177171,0.171511,0.164991,0.157366,0.148163,0.136468,0.119623,0.060070
107040,0.207110,0.206944,0.206462,0.205659,0.204536,0.203082,0.201278,0.199113,0.196576,0.193640,0.190266,0.186428,0.182081,0.177117,0.171460,0.164944,0.157323,0.148124,0.136434,0.119596,0.060058
107100,0.207040,0.206874,0.206393,0.205590,0.204468,0.203015,0.201212,0.199048,0.196512,0.193578,0.190206,0.186370,0.182025,0.177064,0.171410,0.164897,0.157279,0.148084,0.136399,0.119569,0.060045
107160,0.206970,0.206805,0.206324,0.205521,0.204400,0.202947,0.201146,0.198983,0.196449,0.193516,0.190146,0.186312,0.181969,0.177011,0.171359,0.164849,0.157235,0.148045,0.136365,0.119541,0.060033
107220,0.206901,0.206736,0.206255,0.205453,0.204332,0.202880,0.201080,0.198918,0.196385,0.193454,0.190086,0.186254,0.181913,0.176957,0.171309,0.164802,0.157192,0.148006,0.136331,0.119514,0.060020
107280,0.206832,0.206666,0.206186,0.205384,0.204264,0.202813,0.201014,0.198854,0.196322,0.193392,0.190026,0.186196,0.181857,0.176904,0.171259,0.164755,0.157148,0.147966,0.136297,0.119487,0.060008
107340,0.206762,0.206597,0.206117,0.205316,0.204196,0.202746,0.200948,0.198789,0.196258,0.193330,0.189966,0.186138,0.181802,0.176851,0.171208,0.164708,0.157105,0.147927,0.136263,0.119459,0.059995
107400,0.206693,0.206528,0.206048,0.205247,0.204128,0.202679,0.200882,0.198724,0.196195,0.193268,0.189906,0.186080,0.181746,0.176798,0.171158,0.164661,0.157062,0.147888,0.136229,0.119432,0.059983
107460,0.206624,0.206459,0.205980,0.205179,0.204061,0.202612,0.200816,0.198659,0.196132,0.193207,0.189846,0.186022,0.181691,0.176745,0.171108,0.164614,0.157018,0.147849,0.136195,0.119405,0.059970
107520,0.206555,0.206390,0.205911,0.205111,0.203993,0.202546,0.200750,0.198595,0.196068,0.193145,0.189786,0.185965,0.181635,0.176692,0.171058,0.164567,0.156975,0.147810,0.136161,0.119378,0.059958
107580,0.206486,0.206322,0.205843,0.205043,0.203926,0.202479,0.200685,0.198531,0.196005,0.193084,0.189727,0.185907,0.181580,0.176639,0.171008,0.164520,0.156932,0.147771,0.136127,0.119351,0.059946
107640,0.206418,0.206253,0.205774,0.204975,0.203859,0.202413,0.200619,0.198466,0.195942,0.193022,0.189667,0.185849,0.181524,0.176586,0.170958,0.164474,0.156888,0.147732,0.136093,0.119324,0.059933
107700,0.206349,0.206184,0.205706,0.204907,0.203791,0.202346,0.200554,0.198402,0.195880,0.192961,0.189607,0.185792,0.181469,0.176534,0.170908,0.164427,0.156845,0.147693,0.136059,0.119297,0.059921
107760,0.206280,0.206116,0.205638,0.204839,0.203724,0.202280,0.200488,0.198338,0.195817,0.192900,0.189548,0.185734,0.181414,0.176481,0.170858,0.164380,0.156802,0.147654,0.136025,0.119270,0.059909
107820,0.206212,0.206047,0.205569,0.204772,0.203657,0.202213,0.200423,0.198274,0.195754,0.192838,0.189489,0.185677,0.181359,0.176428,0.170808,0.164334,0.156759,0.147615,0.135991,0.119243,0.059896
107880,0.206143,0.205979,0.205501,0.204704,0.203590,0.202147,0.200358,0.198210,0.195691,0.192777,0.189429,0.185620,0.181304,0.176376,0.170759,0.164287,0.156716,0.147576,0.135958,0.119216,0.059884
107940,0.206075,0.205911,0.205433,0.204636,0.203523,0.202081,0.200293,0.198146,0.195629,0.192716,0.189370,0.185563,0.181249,0.176323,0.170709,0.164240,0.156673,0.147538,0.135924,0.119189,0.059872
108000,0.206007,0.205843,0.205365,0.204569,0.203456,0.202015,0.200228,0.198082,0.195566,0.192655,0.189311,0.185505,0.181194,0.176271,0.170659,0.164194,0.156631,0.147499,0.135890,0.119162,0.059860
108060,0.205939,0.205774,0.205298,0.204502,0.203389,0.201949,0.200163,0.198018,0.195504,0.192595,0.189252,0.185448,0.181139,0.176219,0.170610,0.164148,0.156588,0.147460,0.135857,0.119135,0.059848
108120,0.205870,0.205706,0.205230,0.204434,0.203323,0.201883,0.200098,0.197954,0.195441,0.192534,0.189193,0.185391,0.181084,0.176166,0.170560,0.164101,0.156545,0.147422,0.135823,0.119108,0.059836
108180,0.205802,0.205639,0.205162,0.204367,0.203256,0.201817,0.200033,0.197891,0.195379,0.192473,0.189134,0.185334,0.181030,0.176114,0.170511,0.164055,0.156502,0.147383,0.135790,0.119082,0.059823
108240,0.205735,0.205571,0.205095,0.204300,0.203190,0.201752,0.199968,0.197827,0.195317,0.192412,0.189075,0.185278,0.180975,0.176062,0.170462,0.164009,0.156460,0.147345,0.135756,0.119055,0.059811
108300,0.205667,0.205503,0.205027,0.204233,0.203123,0.201686,0.199904,0.197764,0.195255,0.192352,0.189016,0.185221,0.180920,0.176010,0.170412,0.163963,0.156417,0.147306,0.135723,0.119028,0.059799
108360,0.205599,0.205435,0.204960,0.204166,0.203057,0.201621,0.199839,0.197700,0.195193,0.192291,0.188958,0.185164,0.180866,0.175958,0.170363,0.163917,0.156374,0.147268,0.135689,0.119001,0.059787
108420,0.205531,0.205368,0.204893,0.204099,0.202991,0.201555,0.199775,0.197637,0.195131,0.192231,0.188899,0.185107,0.180812,0.175906,0.170314,0.163870,0.156332,0.147229,0.135656,0.118975,0.059775
108480,0.205464,0.205300,0.204825,0.204032,0.202925,0.201490,0.199710,0.197574,0.195069,0.192171,0.188840,0.185051,0.180757,0.175854,0.170265,0.163824,0.156289,0.147191,0.135623,0.118948,0.059763
108540,0.205396,0.205233,0.204758,0.203966,0.202859,0.201425,0.199646,0.197510,0.195007,0.192110,0.188782,0.184994,0.180703,0.175802,0.170216,0.163779,0.156247,0.147153,0.135589,0.118921,0.059751
108600,0.205329,0.205166,0.204691,0.203899,0.202793,0.201359,0.199582,0.197447,0.194946,0.192050,0.188724,0.184938,0.180649,0.175751,0.170167,0.163733,0.156205,0.147115,0.135556,0.118895,0.059739
108660,0.205262,0.205098,0.204624,0.203833,0.202727,0.201294,0.199518,0.197384,0.194884,0.191990,0.188665,0.184881,0.180594,0.175699,0.170118,0.163687,0.156162,0.147076,0.135523,0.118868,0.059727
108720,0.205194,0.205031,0.204557,0.203766,0.202661,0.201229,0.199453,0.197322,0.194822,0.191930,0.188607,0.184825,0.180540,0.175647,0.170069,0.163641,0.156120,0.147038,0.135490,0.118842,0.059716
108780,0.205127,0.204964,0.204491,0.203700,0.202595,0.201164,0.199390,0.197259,0.194761,0.191870,0.188549,0.184769,0.180486,0.175596,0.170020,0.163595,0.156078,0.147000,0.135457,0.118815,0.059704
108840,0.205060,0.204897,0.204424,0.203634,0.202529,0.201099,0.199326,0.197196,0.194699,0.191810,0.188491,0.184713,0.180432,0.175544,0.169971,0.163550,0.156036,0.146962,0.135423,0.118789,0.059692
108900,0.204993,0.204830,0.204357,0.203567,0.202464,0.201035,0.199262,0.197133,0.194638,0.191751,0.188433,0.184657,0.180378,0.175493,0.169923,0.163504,0.155994,0.146924,0.135390,0.118762,0.059680
108960,0.204926,0.204764,0.204291,0.203501,0.202398,0.200970,0.199198,0.197071,0.194577,0.191691,0.188375,0.184601,0.180325,0.175441,0.169874,0.163458,0.155952,0.146886,0.135357,0.118736,0.059668
109020,0.204860,0.204697,0.204224,0.203435,0.202333,0.200905,0.199134,0.197008,0.194516,0.191631,0.188317,0.184545,0.180271,0.175390,0.169825,0.163413,0.155910,0.146848,0.135324,0.118710,0.059656
109080,0.204793,0.204630,0.204158,0.203369,0.202268,0.200841,0.199071,0.196946,0.194455,0.191572,0.188259,0.184489,0.180217,0.175339,0.169777,0.163368,0.155868,0.146810,0.135291,0.118683,0.059645
109140,0.204726,0.204564,0.204092,0.203304,0.202202,0.200776,0.199007,0.196883,0.194394,0.191512,0.188201,0.184433,0.180164,0.175288,0.169728,0.163322,0.155826,0.146772,0.135259,0.118657,0.059633
109200,0.204660,0.204497,0.204025,0.203238,0.202137,0.200712,0.198944,0.196821,0.194333,0.191453,0.188143,0.184377,0.180110,0.175236,0.169680,0.163277,0.155784,0.146735,0.135226,0.118631,0.059621
109260,0.204593,0.204431,0.203959,0.203172,0.202072,0.200648,0.198881,0.196759,0.194272,0.191393,0.188086,0.184322,0.180056,0.175185,0.169632,0.163231,0.155742,0.146697,0.135193,0.118604,0.059610
109320,0.204527,0.204365,0.203893,0.203106,0.202007,0.200583,0.198817,0.196697,0.194211,0.191334,0.188028,0.184266,0.180003,0.175134,0.169583,0.163186,0.155700,0.146659,0.135160,0.118578,0.059598
109380,0.204461,0.204298,0.203827,0.203041,0.201942,0.200519,0.198754,0.196635,0.194150,0.191275,0.187971,0.184210,0.179950,0.175083,0.169535,0.163141,0.155659,0.146621,0.135127,0.118552,0.059586
109440,0.204394,0.204232,0.203762,0.202976,0.201877,0.200455,0.198691,0.196573,0.194090,0.191216,0.187913,0.184155,0.179896,0.175032,0.169487,0.163096,0.155617,0.146584,0.135095,0.118526,0.059575
109500,0.204328,0.204166,0.203696,0.202910,0.201813,0.200391,0.198628,0.196511,0.194029,0.191157,0.187856,0.184100,0.179843,0.174982,0.169439,0.163051,0.155575,0.146546,0.135062,0.118500,0.059563
109560,0.204262,0.204100,0.203630,0.202845,0.201748,0.200327,0.198565,0.196449,0.193968,0.191098,0.187799,0.184044,0.179790,0.174931,0.169391,0.163006,0.155534,0.146509,0.135029,0.118474,0.059551
109620,0.204196,0.204034,0.203564,0.202780,0.201683,0.200263,0.198502,0.196387,0.193908,0.191039,0.187742,0.183989,0.179737,0.174880,0.169343,0.162961,0.155492,0.146471,0.134997,0.118448,0.059540
109680,0.204130,0.203969,0.203499,0.202715,0.201619,0.200200,0.198439,0.196326,0.193848,0.190980,0.187684,0.183934,0.179684,0.174830,0.169295,0.162916,0.155451,0.146434,0.134964,0.118422,0.059528
109740,0.204065,0.203903,0.203433,0.202650,0.201554,0.200136,0.198377,0.196264,0.193787,0.190921,0.187627,0.183879,0.179631,0.174779,0.169247,0.162871,0.155409,0.146396,0.134931,0.118396,0.059517
109800,0.203999,0.203837,0.203368,0.202585,0.201490,0.200072,0.198314,0.196203,0.193727,0.190863,0.187570,0.183824,0.179578,0.174728,0.169199,0.162826,0.155368,0.146359,0.134899,0.118370,0.059505
109860,0.203933,0.203772,0.203303,0.202520,0.201426,0.200009,0.198251,0.196141,0.193667,0.190804,0.187513,0.183769,0.179525,0.174678,0.169151,0.162782,0.155327,0.146322,0.134866,0.118344,0.059494
109920,0.203868,0.203706,0.203238,0.202455,0.201362,0.199946,0.198189,0.196080,0.193607,0.190745,0.187457,0.183714,0.179472,0.174628,0.169104,0.162737,0.155286,0.146284,0.134834,0.118318,0.059482
109980,0.203802,0.203641,0.203173,0.202390,0.201298,0.199882,0.198127,0.196019,0.193547,0.190687,0.187400,0.183659,0.179419,0.174577,0.169056,0.162692,0.155244,0.146247,0.134802,0.118292,0.059471
110040,0.203737,0.203576,0.203107,0.202326,0.201234,0.199819,0.198064,0.195957,0.193487,0.190628,0.187343,0.183604,0.179367,0.174527,0.169008,0.162648,0.155203,0.146210,0.134769,0.118266,0.059460
110100,0.203672,0.203510,0.203043,0.202261,0.201170,0.199756,0.198002,0.195896,0.193427,0.190570,0.187287,0.183549,0.179314,0.174477,0.168961,0.162603,0.155162,0.146173,0.134737,0.118240,0.059448
110160,0.203606,0.203445,0.202978,0.202197,0.201106,0.199693,0.197940,0.195835,0.193368,0.190512,0.187230,0.183495,0.179262,0.174427,0.168913,0.162559,0.155121,0.146136,0.134705,0.118214,0.059437
110220,0.203541,0.203380,0.202913,0.202132,0.201042,0.199630,0.197878,0.195774,0.193308,0.190454,0.187173,0.183440,0.179209,0.174377,0.168866,0.162514,0.155080,0.146099,0.134672,0.118188,0.059426
110280,0.203476,0.203315,0.202848,0.202068,0.200978,0.199567,0.197816,0.195713,0.193248,0.190396,0.187117,0.183386,0.179157,0.174327,0.168819,0.162470,0.155039,0.146062,0.134640,0.118163,0.059414
110340,0.203411,0.203250,0.202784,0.202004,0.200915,0.199504,0.197754,0.195652,0.193189,0.190338,0.187061,0.183331,0.179104,0.174277,0.168771,0.162426,0.154998,0.146025,0.134608,0.118137,0.059403
110400,0.203346,0.203186,0.202719,0.201940,0.200851,0.199441,0.197692,0.195592,0.193129,0.190280,0.187004,0.183277,0.179052,0.174227,0.168724,0.162381,0.154957,0.145988,0.134576,0.118111,0.059392
110460,0.203281,0.203121,0.202654,0.201876,0.200788,0.199378,0.197630,0.195531,0.193070,0.190222,0.186948,0.183222,0.179000,0.174177,0.168677,0.162337,0.154916,0.145951,0.134544,0.118086,0.059380
110520,0.203217,0.203056,0.202590,0.201812,0.200724,0.199316,0.197568,0.195470,0.193011,0.190164,0.186892,0.183168,0.178948,0.174127,0.168630,0.162293,0.154876,0.145914,0.134512,0.118060,0.059369
110580,0.203152,0.202992,0.202526,0.201748,0.200661,0.199253,0.197507,0.195410,0.192951,0.190106,0.186836,0.183114,0.178896,0.174077,0.168583,0.162249,0.154835,0.145877,0.134480,0.118034,0.059358
110640,0.203087,0.202927,0.202462,0.201684,0.200598,0.199191,0.197445,0.195349,0.192892,0.190048,0.186780,0.183060,0.178844,0.174028,0.168536,0.162205,0.154794,0.145841,0.134448,0.118009,0.059347
110700,0.203023,0.202863,0.202397,0.201620,0.200535,0.199128,0.197384,0.195289,0.192833,0.189991,0.186724,0.183006,0.178792,0.173978,0.168489,0.162161,0.154753,0.145804,0.134416,0.117983,0.059336
110760,0.202959,0.202798,0.202333,0.201557,0.200471,0.199066,0.197322,0.195229,0.192774,0.189933,0.186668,0.182952,0.178740,0.173929,0.168442,0.162117,0.154713,0.145767,0.134384,0.117958,0.059325
110820,0.202894,0.202734,0.202269,0.201493,0.200408,0.199004,0.197261,0.195169,0.192715,0.189876,0.186612,0.182898,0.178688,0.173879,0.168395,0.162073,0.154672,0.145731,0.134352,0.117932,0.059313
110880,0.202830,0.202670,0.202205,0.201430,0.200346,0.198941,0.197200,0.195108,0.192656,0.189818,0.186557,0.182844,0.178636,0.173830,0.168348,0.162029,0.154632,0.145694,0.134320,0.117907,0.059302
110940,0.202766,0.202606,0.202142,0.201366,0.200283,0.198879,0.197139,0.195048,0.192598,0.189761,0.186501,0.182790,0.178584,0.173780,0.168301,0.161985,0.154591,0.145657,0.134288,0.117881,0.059291
111000,0.202702,0.202542,0.202078,0.201303,0.200220,0.198817,0.197078,0.194988,0.192539,0.189704,0.186445,0.182736,0.178533,0.173731,0.168255,0.161941,0.154551,0.145621,0.134257,0.117856,0.059280
111060,0.202638,0.202478,0.202014,0.201240,0.200157,0.198755,0.197016,0.194928,0.192480,0.189647,0.186390,0.182683,0.178481,0.173682,0.168208,0.161898,0.154511,0.145585,0.134225,0.117830,0.059269
111120,0.202574,0.202414,0.201951,0.201176,0.200095,0.198694,0.196956,0.194869,0.192422,0.189589,0.186334,0.182629,0.178430,0.173632,0.168161,0.161854,0.154470,0.145548,0.134193,0.117805,0.059258
111180,0.202510,0.202350,0.201887,0.201113,0.200032,0.198632,0.196895,0.194809,0.192363,0.189532,0.186279,0.182575,0.178378,0.173583,0.168115,0.161810,0.154430,0.145512,0.134162,0.117780,0.059247
111240,0.202446,0.202287,0.201824,0.201050,0.199970,0.198570,0.196834,0.194749,0.192305,0.189475,0.186224,0.182522,0.178327,0.173534,0.168068,0.161767,0.154390,0.145475,0.134130,0.117754,0.059236
111300,0.202382,0.202223,0.201760,0.200987,0.199907,0.198508,0.196773,0.194689,0.192246,0.189418,0.186168,0.182469,0.178275,0.173485,0.168022,0.161723,0.154350,0.145439,0.134098,0.117729,0.059225
111360,0.202319,0.202160,0.201697,0.200924,0.199845,0.198447,0.196712,0.194630,0.192188,0.189362,0.186113,0.182415,0.178224,0.173436,0.167976,0.161680,0.154310,0.145403,0.134067,0.117704,0.059214
111420,0.202255,0.202096,0.201634,0.200862,0.199783,0.198385,0.196652,0.194570,0.192130,0.189305,0.186058,0.182362,0.178173,0.173387,0.167929,0.161637,0.154269,0.145367,0.134035,0.117679,0.059204
111480,0.202192,0.202033,0.201571,0.200799,0.199721,0.198324,0.196591,0.194511,0.192072,0.189248,0.186003,0.182309,0.178122,0.173338,0.167883,0.161593,0.154229,0.145330,0.134004,0.117653,0.059193
111540,0.202128,0.201969,0.201508,0.200736,0.199658,0.198263,0.196531,0.194452,0.192013,0.189191,0.185948,0.182256,0.178071,0.173290,0.167837,0.161550,0.154189,0.145294,0.133972,0.117628,0.059182
111600,0.202065,0.201906,0.201445,0.200674,0.199596,0.198201,0.196471,0.194392,0.191955,0.189135,0.185893,0.182202,0.178020,0.173241,0.167791,0.161507,0.154150,0.145258,0.133941,0.117603,0.059171
111660,0.202002,0.201843,0.201382,0.200611,0.199535,0.198140,0.196410,0.194333,0.191897,0.189078,0.185838,0.182149,0.177969,0.173192,0.167745,0.161464,0.154110,0.145222,0.133910,0.117578,0.059160
111720,0.201939,0.201780,0.201319,0.200549,0.199473,0.198079,0.196350,0.194274,0.191840,0.189022,0.185783,0.182096,0.177918,0.173144,0.167699,0.161420,0.154070,0.145186,0.133878,0.117553,0.059149
111780,0.201876,0.201717,0.201256,0.200486,0.199411,0.198018,0.196290,0.194215,0.191782,0.188966,0.185728,0.182044,0.177867,0.173095,0.167653,0.161377,0.154030,0.145150,0.133847,0.117528,0.059139
111840,0.201813,0.201654,0.201193,0.200424,0.199349,0.197957,0.196230,0.194156,0.191724,0.188909,0.185674,0.181991,0.177816,0.173047,0.167607,0.161334,0.153990,0.145114,0.133816,0.117503,0.059128
111900,0.201750,0.201591,0.201131,0.200362,0.199288,0.197896,0.196170,0.194097,0.191666,0.188853,0.185619,0.181938,0.177765,0.172998,0.167561,0.161291,0.153951,0.145078,0.133784,0.117478,0.059117
111960,0.201687,0.201529,0.201068,0.200300,0.199226,0.197835,0.196110,0.194038,0.191609,0.188797,0.185565,0.181885,0.177715,0.172950,0.167515,0.161248,0.153911,0.145043,0.133753,0.117453,0.059106
112020,0.201624,0.201466,0.201006,0.200238,0.199165,0.197775,0.196050,0.193979,0.191551,0.188741,0.185510,0.181833,0.177664,0.172901,0.167469,0.161205,0.153871,0.145007,0.133722,0.117428,0.059096
112080,0.201562,0.201403,0.200944,0.200176,0.199103,0.197714,0.195990,0.193921,0.191494,0.188685,0.185456,0.181780,0.177614,0.172853,0.167423,0.161163,0.153832,0.144971,0.133691,0.117403,0.059085
112140,0.201499,0.201341,0.200881,0.200114,0.199042,0.197653,0.195931,0.193862,0.191436,0.188629,0.185401,0.181727,0.177563,0.172805,0.167378,0.161120,0.153792,0.144935,0.133660,0.117378,0.059074
112200,0.201436,0.201278,0.200819,0.200052,0.198981,0.197593,0.195871,0.193803,0.191379,0.188573,0.185347,0.181675,0.177513,0.172757,0.167332,0.161077,0.153753,0.144900,0.133629,0.117353,0.059064
112260,0.201374,0.201216,0.200757,0.199990,0.198919,0.197532,0.195811,0.193745,0.191322,0.188517,0.185293,0.181623,0.177462,0.172709,0.167287,0.161034,0.153713,0.144864,0.133598,0.117328,0.059053
112320,0.201312,0.201154,0.200695,0.199929,0.198858,0.197472,0.195752,0.193687,0.191265,0.188461,0.185239,0.181570,0.177412,0.172661,0.167241,0.160992,0.153674,0.144828,0.133567,0.117304,0.059042
112380,0.201249,0.201091,0.200633,0.199867,0.198797,0.197412,0.195693,0.193628,0.191208,0.188406,0.185185,0.181518,0.177362,0.172613,0.167196,0.160949,0.153635,0.144793,0.133536,0.117279,0.059032
112440,0.201187,0.201029,0.200571,0.199806,0.198736,0.197351,0.195633,0.193570,0.191150,0.188350,0.185131,0.181466,0.177311,0.172565,0.167150,0.160907,0.153595,0.144757,0.133505,0.117254,0.059021
112500,0.201125,0.200967,0.200509,0.199744,0.198676,0.197291,0.195574,0.193512,0.191094,0.188294,0.185077,0.181414,0.177261,0.172517,0.167105,0.160864,0.153556,0.144722,0.133474,0.117229,0.059011
112560,0.201063,0.200905,0.200447,0.199683,0.198615,0.197231,0.195515,0.193454,0.191037,0.188239,0.185023,0.181361,0.177211,0.172469,0.167060,0.160822,0.153517,0.144686,0.133443,0.117205,0.059000
112620,0.201001,0.200843,0.200386,0.199622,0.198554,0.197171,0.195456,0.193395,0.190980,0.188183,0.184969,0.181309,0.177161,0.172421,0.167014,0.160779,0.153478,0.144651,0.133412,0.117180,0.058990
112680,0.200939,0.200781,0.200324,0.199560,0.198493,0.197111,0.195397,0.193337,0.190923,0.188128,0.184915,0.181257,0.177111,0.172374,0.166969,0.160737,0.153438,0.144616,0.133381,0.117155,0.058979
112740,0.200877,0.200720,0.200263,0.199499,0.198433,0.197051,0.195338,0.193280,0.190866,0.188073,0.184861,0.181206,0.177061,0.172326,0.166924,0.160695,0.153399,0.144580,0.133351,0.117131,0.058969
112800,0.200815,0.200658,0.200201,0.199438,0.198372,0.196992,0.195279,0.193222,0.190810,0.188017,0.184808,0.181154,0.177011,0.172278,0.166879,0.160652,0.153360,0.144545,0.133320,0.117106,0.058958
112860,0.200753,0.200596,0.200140,0.199377,0.198312,0.196932,0.195220,0.193164,0.190753,0.187962,0.184754,0.181102,0.176962,0.172231,0.166834,0.160610,0.153321,0.144510,0.133289,0.117082,0.058948
112920,0.200692,0.200535,0.200078,0.199316,0.198251,0.196872,0.195161,0.193106,0.190697,0.187907,0.184701,0.181050,0.176912,0.172183,0.166789,0.160568,0.153282,0.144475,0.133259,0.117057,0.058938
112980,0.200630,0.200473,0.200017,0.199255,0.198191,0.196813,0.195102,0.193049,0.190640,0.187852,0.184647,0.180999,0.176862,0.172136,0.166744,0.160526,0.153244,0.144439,0.133228,0.117033,0.058927
113040,0.200569,0.200412,0.199956,0.199195,0.198131,0.196753,0.195044,0.192991,0.190584,0.187797,0.184594,0.180947,0.176813,0.172088,0.166699,0.160484,0.153205,0.144404,0.133197,0.117008,0.058917
113100,0.200507,0.200351,0.199895,0.199134,0.198071,0.196694,0.194985,0.192933,0.190527,0.187742,0.184541,0.180895,0.176763,0.172041,0.166654,0.160442,0.153166,0.144369,0.133167,0.116984,0.058906
113160,0.200446,0.200289,0.199834,0.199073,0.198011,0.196634,0.194927,0.192876,0.190471,0.187687,0.184487,0.180844,0.176714,0.171994,0.166610,0.160400,0.153127,0.144334,0.133136,0.116959,0.058896
113220,0.200385,0.200228,0.199773,0.199013,0.197951,0.196575,0.194868,0.192819,0.190415,0.187633,0.184434,0.180792,0.176664,0.171947,0.166565,0.160358,0.153088,0.144299,0.133106,0.116935,0.058886
113280,0.200324,0.200167,0.199712,0.198952,0.197891,0.196516,0.194810,0.192761,0.190359,0.187578,0.184381,0.180741,0.176615,0.171900,0.166520,0.160316,0.153050,0.144264,0.133075,0.116910,0.058876
113340,0.200263,0.200106,0.199651,0.198892,0.197831,0.196457,0.194752,0.192704,0.190303,0.187523,0.184328,0.180690,0.176565,0.171852,0.166475,0.160274,0.153011,0.144229,0.133045,0.116886,0.058865
113400,0.200201,0.200045,0.199591,0.198832,0.197771,0.196398,0.194693,0.192647,0.190247,0.187469,0.184275,0.180639,0.176516,0.171805,0.166431,0.160232,0.152972,0.144194,0.133015,0.116862,0.058855
113460,0.200141,0.199984,0.199530,0.198771,0.197711,0.196339,0.194635,0.192590,0.190191,0.187414,0.184222,0.180587,0.176467,0.171758,0.166386,0.160191,0.152934,0.144160,0.132984,0.116837,0.058845
113520,0.200080,0.199923,0.199469,0.198711,0.197652,0.196280,0.194577,0.192533,0.190135,0.187360,0.184169,0.180536,0.176418,0.171711,0.166342,0.160149,0.152895,0.144125,0.132954,0.116813,0.058835
113580,0.200019,0.199863,0.199409,0.198651,0.197592,0.196221,0.194519,0.192476,0.190079,0.187305,0.184116,0.180485,0.176369,0.171665,0.166298,0.160107,0.152857,0.144090,0.132924,0.116789,0.058824
113640,0.199958,0.199802,0.199348,0.198591,0.197533,0.196162,0.194461,0.192419,0.190024,0.187251,0.184063,0.180434,0.176320,0.171618,0.166253,0.160066,0.152818,0.144055,0.132893,0.116765,0.058814
113700,0.199897,0.199741,0.199288,0.198531,0.197473,0.196103,0.194403,0.192362,0.189968,0.187197,0.184011,0.180383,0.176271,0.171571,0.166209,0.160024,0.152780,0.144021,0.132863,0.116740,0.058804
113760,0.199837,0.199681,0.199228,0.198471,0.197414,0.196045,0.194346,0.192305,0.189913,0.187143,0.183958,0.180332,0.176222,0.171524,0.166165,0.159983,0.152742,0.143986,0.132833,0.116716,0.058794
113820,0.199776,0.199620,0.199168,0.198411,0.197355,0.195986,0.194288,0.192249,0.189857,0.187088,0.183906,0.180282,0.176173,0.171478,0.166120,0.159941,0.152703,0.143951,0.132803,0.116692,0.058784
113880,0.199716,0.199560,0.199107,0.198352,0.197295,0.195927,0.194230,0.192192,0.189802,0.187034,0.183853,0.180231,0.176124,0.171431,0.166076,0.159900,0.152665,0.143917,0.132773,0.116668,0.058774
113940,0.199655,0.199500,0.199047,0.198292,0.197236,0.195869,0.194173,0.192135,0.189746,0.186980,0.183801,0.180180,0.176075,0.171384,0.166032,0.159859,0.152627,0.143882,0.132743,0.116644,0.058764
114000,0.199595,0.199439,0.198987,0.198232,0.197177,0.195811,0.194115,0.192079,0.189691,0.186926,0.183748,0.180129,0.176027,0.171338,0.165988,0.159817,0.152589,0.143848,0.132713,0.116620,0.058754
114060,0.199535,0.199379,0.198927,0.198173,0.197118,0.195752,0.194058,0.192022,0.189636,0.186873,0.183696,0.180079,0.175978,0.171291,0.165944,0.159776,0.152551,0.143813,0.132683,0.116596,0.058744
114120,0.199475,0.199319,0.198868,0.198113,0.197059,0.195694,0.194000,0.191966,0.189581,0.186819,0.183644,0.180028,0.175929,0.171245,0.165900,0.159735,0.152513,0.143779,0.132653,0.116572,0.058734
114180,0.199415,0.199259,0.198808,0.198054,0.197000,0.195636,0.193943,0.191910,0.189525,0.186765,0.183591,0.179978,0.175881,0.171199,0.165856,0.159694,0.152475,0.143744,0.132623,0.116548,0.058724
