time_s,time_h,z_m,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
55380,15.38333333,0.095,0.329445,0.329099,0.328095,0.326421,0.324088,0.321074,0.317350,0.312897,0.307705,0.301734,0.294923,0.287237,0.278610,0.268872,0.257915,0.245485,0.231209,0.214376,0.193636,0.165189,0.096811
55380,15.38333333,0.100,0.321904,0.321571,0.320607,0.318998,0.316755,0.313856,0.310273,0.305987,0.300987,0.295233,0.288664,0.281246,0.272912,0.263496,0.252888,0.240838,0.226979,0.210608,0.190390,0.162560,0.093922
55380,15.38333333,0.105,0.311260,0.310947,0.310038,0.308522,0.306406,0.303672,0.300290,0.296242,0.291515,0.286069,0.279847,0.272810,0.264894,0.255934,0.245824,0.234316,0.221050,0.205337,0.185866,0.158926,0.090050
55380,15.38333333,0.110,0.295686,0.295401,0.294573,0.293191,0.291262,0.288768,0.285678,0.281977,0.277650,0.272657,0.266942,0.260465,0.253164,0.244879,0.235502,0.224795,0.212407,0.197668,0.179308,0.153709,0.084771
55380,15.38333333,0.115,0.271706,0.271462,0.270753,0.269569,0.267916,0.265776,0.263123,0.259940,0.256210,0.251898,0.246948,0.241323,0.234959,0.227707,0.219462,0.209995,0.198974,0.185765,0.169159,0.145715,0.077420
55380,15.38333333,0.120,0.230618,0.230436,0.229907,0.229023,0.227789,0.226189,0.224202,0.221815,0.219013,0.215765,0.212025,0.207758,0.202910,0.197352,0.190988,0.183618,0.174946,0.164409,0.150933,0.131444,0.066772
55380,15.38333333,0.125,0.091678,0.091568,0.091250,0.090722,0.089990,0.089050,0.087900,0.086541,0.084979,0.083213,0.081241,0.079070,0.076705,0.074134,0.071367,0.068401,0.065231,0.061847,0.058233,0.054347,0.050080
55440,15.40000000,0.000,0.347352,0.346975,0.345879,0.344052,0.341507,0.338222,0.334164,0.329319,0.323676,0.317194,0.309811,0.301494,0.292177,0.281684,0.269905,0.256579,0.241325,0.223411,0.201454,0.171600,0.104113
55440,15.40000000,0.005,0.347351,0.346974,0.345878,0.344051,0.341506,0.338221,0.334163,0.329318,0.323675,0.317193,0.309810,0.301493,0.292176,0.281683,0.269904,0.256578,0.241325,0.223410,0.201453,0.171600,0.104113
55440,15.40000000,0.010,0.347349,0.346972,0.345876,0.344049,0.341504,0.338219,0.334161,0.329316,0.323673,0.317191,0.309809,0.301492,0.292175,0.281681,0.269903,0.256577,0.241324,0.223409,0.201453,0.171599,0.104112
55440,15.40000000,0.015,0.347345,0.346967,0.345871,0.344045,0.341500,0.338214,0.334157,0.329312,0.323669,0.317187,0.309805,0.301488,0.292171,0.281678,0.269900,0.256575,0.241321,0.223407,0.201451,0.171598,0.104110
55440,15.40000000,0.020,0.347336,0.346958,0.345863,0.344036,0.341491,0.338206,0.334149,0.329304,0.323661,0.317180,0.309798,0.301482,0.292165,0.281672,0.269894,0.256569,0.241317,0.223403,0.201447,0.171595,0.104107
55440,15.40000000,0.025,0.347320,0.346943,0.345847,0.344021,0.341476,0.338191,0.334134,0.329290,0.323648,0.317166,0.309785,0.301469,0.292154,0.281662,0.269884,0.256560,0.241309,0.223396,0.201441,0.171590,0.104101
55440,15.40000000,0.030,0.347293,0.346916,0.345820,0.343994,0.341450,0.338165,0.334109,0.329266,0.323624,0.317144,0.309763,0.301449,0.292134,0.281643,0.269867,0.256545,0.241294,0.223383,0.201430,0.171581,0.104091
55440,15.40000000,0.035,0.347248,0.346871,0.345775,0.343950,0.341406,0.338122,0.334067,0.329225,0.323584,0.317105,0.309727,0.301414,0.292101,0.281612,0.269838,0.256518,0.241270,0.223362,0.201412,0.171566,0.104073
55440,15.40000000,0.040,0.347173,0.346796,0.345701,0.343876,0.341333,0.338051,0.333997,0.329157,0.323518,0.317042,0.309666,0.301356,0.292046,0.281560,0.269790,0.256474,0.241230,0.223326,0.201381,0.171540,0.104044
55440,15.40000000,0.045,0.347052,0.346675,0.345581,0.343757,0.341216,0.337936,0.333884,0.329047,0.323411,0.316939,0.309567,0.301261,0.291956,0.281476,0.269711,0.256401,0.241164,0.223268,0.201330,0.171499,0.103996
55440,15.40000000,0.050,0.346860,0.346484,0.345391,0.343569,0.341030,0.337752,0.333705,0.328872,0.323242,0.316775,0.309409,0.301110,0.291813,0.281341,0.269586,0.256285,0.241059,0.223174,0.201249,0.171432,0.103918
55440,15.40000000,0.055,0.346562,0.346186,0.345095,0.343275,0.340740,0.337468,0.333426,0.328600,0.322977,0.316519,0.309163,0.300875,0.291590,0.281131,0.269390,0.256104,0.240894,0.223027,0.201122,0.171327,0.103797
55440,15.40000000,0.060,0.346111,0.345735,0.344646,0.342831,0.340301,0.337036,0.333003,0.328187,0.322576,0.316131,0.308790,0.300518,0.291250,0.280811,0.269090,0.255827,0.240642,0.222802,0.200927,0.171166,0.103611
55440,15.40000000,0.065,0.345442,0.345068,0.343983,0.342173,0.339651,0.336396,0.332376,0.327575,0.321981,0.315555,0.308236,0.299988,0.290746,0.280335,0.268645,0.255416,0.240267,0.222467,0.200636,0.170927,0.103334
55440,15.40000000,0.070,0.344477,0.344105,0.343024,0.341223,0.338713,0.335472,0.331470,0.326690,0.321120,0.314722,0.307434,0.299220,0.290016,0.279645,0.268000,0.254818,0.239722,0.221979,0.200214,0.170578,0.102931
55440,15.40000000,0.075,0.343043,0.342674,0.341600,0.339811,0.337318,0.334099,0.330123,0.325374,0.319841,0.313484,0.306240,0.298077,0.288927,0.278617,0.267037,0.253927,0.238908,0.221252,0.199583,0.170058,0.102331
55440,15.40000000,0.080,0.341031,0.340665,0.339602,0.337830,0.335360,0.332171,0.328232,0.323527,0.318044,0.311743,0.304564,0.296470,0.287398,0.277172,0.265683,0.252673,0.237764,0.220229,0.198696,0.169328,0.101491
55440,15.40000000,0.085,0.338283,0.337921,0.336872,0.335123,0.332685,0.329538,0.325649,0.321003,0.315589,0.309366,0.302273,0.294275,0.285308,0.275197,0.263834,0.250961,0.236201,0.218832,0.197486,0.168333,0.100353
55440,15.40000000,0.090,0.334389,0.334035,0.333005,0.331289,0.328897,0.325808,0.321991,0.317430,0.312112,0.305999,0.299030,0.291169,0.282350,0.272403,0.261218,0.248539,0.233992,0.216859,0.195779,0.166935,0.098768
55440,15.40000000,0.095,0.329101,0.328756,0.327753,0.326082,0.323752,0.320743,0.317024,0.312579,0.307394,0.301432,0.294631,0.286956,0.278341,0.268617,0.257676,0.245262,0.231005,0.214193,0.193476,0.165058,0.096665
55440,15.40000000,0.100,0.321575,0.321243,0.320280,0.318674,0.316434,0.313540,0.309962,0.305683,0.300690,0.294944,0.288385,0.280977,0.272655,0.263252,0.252658,0.240624,0.226784,0.210433,0.190238,0.162437,0.093787
55440,15.40000000,0.105,0.310951,0.310639,0.309731,0.308217,0.306105,0.303375,0.299997,0.295955,0.291235,0.285798,0.279584,0.272557,0.264652,0.255705,0.245608,0.234115,0.220866,0.205172,0.185724,0.158811,0.089929
55440,15.40000000,0.110,0.295404,0.295120,0.294293,0.292913,0.290987,0.288496,0.285411,0.281715,0.277394,0.272408,0.266701,0.260233,0.252942,0.244668,0.235304,0.224610,0.212238,0.197517,0.179178,0.153604,0.084669
55440,15.40000000,0.115,0.271461,0.271217,0.270509,0.269327,0.267677,0.265540,0.262891,0.259711,0.255987,0.251681,0.246738,0.241120,0.234765,0.227522,0.219288,0.209833,0.198826,0.185631,0.169044,0.145624,0.077341
55440,15.40000000,0.120,0.230429,0.230247,0.229719,0.228836,0.227604,0.226006,0.224022,0.221638,0.218840,0.215597,0.211861,0.207600,0.202758,0.197207,0.190851,0.183490,0.174828,0.164303,0.150840,0.131371,0.066724
55440,15.40000000,0.125,0.091558,0.091448,0.091131,0.090605,0.089874,0.088938,0.087791,0.086436,0.084878,0.083117,0.081151,0.078987,0.076628,0.074065,0.071307,0.068349,0.065188,0.061814,0.058210,0.054335,0.050080
55500,15.41666667,0.000,0.346972,0.346595,0.345501,0.343677,0.341136,0.337855,0.333804,0.328967,0.323332,0.316859,0.309488,0.301183,0.291880,0.281401,0.269639,0.256332,0.241098,0.223207,0.201275,0.171452,0.103939
55500,15.41666667,0.005,0.346971,0.346594,0.345500,0.343676,0.341135,0.337854,0.333803,0.328966,0.323331,0.316859,0.309487,0.301183,0.291879,0.281401,0.269639,0.256331,0.241098,0.223206,0.201275,0.171451,0.103939
55500,15.41666667,0.010,0.346968,0.346592,0.345497,0.343674,0.341132,0.337852,0.333801,0.328964,0.323329,0.316857,0.309485,0.301181,0.291877,0.281399,0.269637,0.256330,0.241097,0.223205,0.201274,0.171451,0.103938
55500,15.41666667,0.015,0.346964,0.346587,0.345493,0.343669,0.341128,0.337848,0.333797,0.328960,0.323325,0.316853,0.309482,0.301177,0.291874,0.281396,0.269634,0.256327,0.241094,0.223203,0.201272,0.171449,0.103936
55500,15.41666667,0.020,0.346955,0.346578,0.345484,0.343661,0.341119,0.337839,0.333789,0.328952,0.323317,0.316845,0.309475,0.301171,0.291868,0.281390,0.269629,0.256322,0.241090,0.223199,0.201269,0.171446,0.103933
55500,15.41666667,0.025,0.346939,0.346562,0.345469,0.343645,0.341104,0.337825,0.333774,0.328938,0.323303,0.316832,0.309462,0.301159,0.291856,0.281380,0.269619,0.256313,0.241082,0.223192,0.201262,0.171441,0.103927
55500,15.41666667,0.030,0.346913,0.346536,0.345442,0.343619,0.341078,0.337799,0.333749,0.328913,0.323280,0.316809,0.309440,0.301138,0.291837,0.281361,0.269602,0.256297,0.241067,0.223179,0.201252,0.171432,0.103917
55500,15.41666667,0.035,0.346867,0.346490,0.345397,0.343574,0.341034,0.337756,0.333707,0.328872,0.323240,0.316771,0.309404,0.301103,0.291804,0.281330,0.269573,0.256271,0.241043,0.223158,0.201233,0.171417,0.103900
55500,15.41666667,0.040,0.346793,0.346416,0.345323,0.343501,0.340962,0.337685,0.333637,0.328804,0.323174,0.316708,0.309343,0.301045,0.291749,0.281278,0.269525,0.256226,0.241003,0.223122,0.201202,0.171392,0.103870
55500,15.41666667,0.045,0.346672,0.346295,0.345203,0.343382,0.340845,0.337569,0.333525,0.328694,0.323068,0.316605,0.309244,0.300950,0.291659,0.281194,0.269446,0.256154,0.240937,0.223063,0.201152,0.171350,0.103822
55500,15.41666667,0.050,0.346480,0.346104,0.345013,0.343194,0.340659,0.337386,0.333345,0.328520,0.322898,0.316441,0.309086,0.300800,0.291516,0.281060,0.269321,0.256038,0.240832,0.222970,0.201071,0.171284,0.103745
55500,15.41666667,0.055,0.346183,0.345807,0.344717,0.342901,0.340370,0.337102,0.333067,0.328248,0.322634,0.316186,0.308841,0.300565,0.291294,0.280850,0.269125,0.255857,0.240667,0.222823,0.200944,0.171179,0.103624
55500,15.41666667,0.060,0.345732,0.345357,0.344270,0.342457,0.339931,0.336671,0.332644,0.327836,0.322233,0.315798,0.308468,0.300209,0.290955,0.280530,0.268826,0.255581,0.240416,0.222598,0.200749,0.171019,0.103439
55500,15.41666667,0.065,0.345065,0.344691,0.343607,0.341801,0.339283,0.336033,0.332019,0.327225,0.321640,0.315224,0.307915,0.299680,0.290451,0.280055,0.268382,0.255170,0.240041,0.222264,0.200460,0.170780,0.103163
55500,15.41666667,0.070,0.344101,0.343730,0.342651,0.340852,0.338346,0.335111,0.331114,0.326342,0.320781,0.314393,0.307115,0.298913,0.289722,0.279367,0.267737,0.254574,0.239498,0.221778,0.200038,0.170432,0.102761
55500,15.41666667,0.075,0.342671,0.342302,0.341230,0.339444,0.336954,0.333740,0.329770,0.325029,0.319504,0.313156,0.305924,0.297772,0.288636,0.278341,0.266777,0.253685,0.238686,0.221052,0.199409,0.169914,0.102164
55500,15.41666667,0.080,0.340663,0.340297,0.339236,0.337466,0.335000,0.331816,0.327883,0.323185,0.317711,0.311420,0.304251,0.296169,0.287110,0.276899,0.265427,0.252434,0.237545,0.220032,0.198524,0.169185,0.101327
55500,15.41666667,0.085,0.337920,0.337559,0.336512,0.334766,0.332332,0.329189,0.325306,0.320668,0.315261,0.309047,0.301965,0.293979,0.285025,0.274929,0.263582,0.250726,0.235986,0.218638,0.197317,0.168194,0.100194
55500,15.41666667,0.090,0.334035,0.333681,0.332653,0.330940,0.328551,0.325467,0.321656,0.317102,0.311792,0.305688,0.298729,0.290879,0.282074,0.272141,0.260971,0.248310,0.233782,0.216670,0.195614,0.166800,0.098615
55500,15.41666667,0.095,0.328758,0.328413,0.327413,0.325744,0.323418,0.320413,0.316700,0.312261,0.307084,0.301131,0.294340,0.286676,0.278074,0.268363,0.257436,0.245039,0.230801,0.214010,0.193318,0.164928,0.096520
55500,15.41666667,0.100,0.321247,0.320916,0.319954,0.318350,0.316114,0.313224,0.309651,0.305379,0.300393,0.294656,0.288106,0.280709,0.272399,0.263009,0.252430,0.240412,0.226589,0.210258,0.190087,0.162314,0.093653
55500,15.41666667,0.105,0.310643,0.310331,0.309425,0.307913,0.305804,0.303078,0.299706,0.295669,0.290956,0.285527,0.279322,0.272305,0.264411,0.255476,0.245393,0.233915,0.220683,0.205008,0.185582,0.158697,0.089808
55500,15.41666667,0.110,0.295123,0.294839,0.294013,0.292635,0.290712,0.288224,0.285144,0.281454,0.277139,0.272160,0.266461,0.260002,0.252721,0.244458,0.235106,0.224426,0.212069,0.197366,0.179048,0.153500,0.084566
55500,15.41666667,0.115,0.271216,0.270973,0.270266,0.269086,0.267438,0.265304,0.262658,0.259484,0.255765,0.251465,0.246528,0.240918,0.234571,0.227338,0.219114,0.209671,0.198677,0.185498,0.168930,0.145533,0.077261
55500,15.41666667,0.120,0.230240,0.230059,0.229531,0.228650,0.227419,0.225823,0.223843,0.221462,0.218668,0.215428,0.211698,0.207443,0.202606,0.197062,0.190714,0.183362,0.174710,0.164196,0.150748,0.131297,0.066677
55500,15.41666667,0.125,0.091438,0.091329,0.091013,0.090488,0.089760,0.088826,0.087682,0.086331,0.084778,0.083022,0.081062,0.078904,0.076552,0.073996,0.071246,0.068297,0.065145,0.061780,0.058187,0.054323,0.050080
55560,15.43333333,0.000,0.346592,0.346216,0.345123,0.343303,0.340765,0.337490,0.333445,0.328615,0.322989,0.316526,0.309166,0.300873,0.291583,0.281120,0.269374,0.256085,0.240872,0.223003,0.201097,0.171304,0.103766
55560,15.43333333,0.005,0.346591,0.346215,0.345122,0.343302,0.340764,0.337489,0.333444,0.328614,0.322988,0.316525,0.309165,0.300873,0.291583,0.281119,0.269374,0.256085,0.240872,0.223002,0.201097,0.171303,0.103766
55560,15.43333333,0.010,0.346589,0.346213,0.345120,0.343299,0.340762,0.337487,0.333442,0.328612,0.322986,0.316523,0.309163,0.300871,0.291581,0.281118,0.269372,0.256083,0.240870,0.223001,0.201096,0.171303,0.103765
55560,15.43333333,0.015,0.346584,0.346208,0.345116,0.343295,0.340758,0.337483,0.333438,0.328608,0.322982,0.316520,0.309160,0.300868,0.291578,0.281115,0.269370,0.256081,0.240868,0.222999,0.201094,0.171301,0.103764
55560,15.43333333,0.020,0.346576,0.346199,0.345107,0.343286,0.340749,0.337474,0.333430,0.328600,0.322974,0.316512,0.309153,0.300861,0.291571,0.281109,0.269364,0.256076,0.240863,0.222995,0.201091,0.171298,0.103760
55560,15.43333333,0.025,0.346560,0.346184,0.345091,0.343271,0.340734,0.337459,0.333415,0.328586,0.322960,0.316499,0.309140,0.300849,0.291560,0.281098,0.269354,0.256067,0.240855,0.222988,0.201085,0.171293,0.103754
55560,15.43333333,0.030,0.346533,0.346157,0.345065,0.343244,0.340708,0.337434,0.333390,0.328562,0.322937,0.316476,0.309118,0.300828,0.291540,0.281080,0.269337,0.256051,0.240841,0.222975,0.201074,0.171284,0.103744
55560,15.43333333,0.035,0.346488,0.346112,0.345020,0.343200,0.340664,0.337391,0.333348,0.328521,0.322897,0.316438,0.309081,0.300793,0.291507,0.281049,0.269308,0.256024,0.240817,0.222954,0.201055,0.171269,0.103727
55560,15.43333333,0.040,0.346413,0.346037,0.344946,0.343127,0.340592,0.337320,0.333279,0.328453,0.322831,0.316375,0.309021,0.300735,0.291452,0.280997,0.269260,0.255980,0.240777,0.222918,0.201024,0.171244,0.103698
55560,15.43333333,0.045,0.346293,0.345917,0.344826,0.343008,0.340475,0.337204,0.333166,0.328343,0.322725,0.316272,0.308922,0.300641,0.291363,0.280913,0.269181,0.255908,0.240711,0.222860,0.200974,0.171202,0.103650
55560,15.43333333,0.050,0.346101,0.345726,0.344636,0.342820,0.340289,0.337022,0.332987,0.328168,0.322555,0.316108,0.308764,0.300490,0.291220,0.280779,0.269056,0.255792,0.240606,0.222766,0.200893,0.171136,0.103573
55560,15.43333333,0.055,0.345804,0.345429,0.344341,0.342528,0.340000,0.336738,0.332709,0.327897,0.322292,0.315853,0.308520,0.300256,0.290998,0.280569,0.268861,0.255611,0.240442,0.222620,0.200766,0.171031,0.103453
55560,15.43333333,0.060,0.345354,0.344980,0.343894,0.342085,0.339563,0.336307,0.332287,0.327486,0.321892,0.315466,0.308147,0.299900,0.290660,0.280250,0.268562,0.255336,0.240191,0.222396,0.200573,0.170872,0.103268
55560,15.43333333,0.065,0.344688,0.344315,0.343233,0.341429,0.338915,0.335670,0.331662,0.326876,0.321299,0.314893,0.307596,0.299372,0.290157,0.279776,0.268119,0.254926,0.239817,0.222062,0.200283,0.170633,0.102992
55560,15.43333333,0.070,0.343727,0.343356,0.342278,0.340483,0.337980,0.334750,0.330760,0.325995,0.320442,0.314064,0.306797,0.298607,0.289430,0.279089,0.267476,0.254331,0.239274,0.221577,0.199863,0.170287,0.102592
55560,15.43333333,0.075,0.342299,0.341931,0.340861,0.339077,0.336591,0.333383,0.329419,0.324685,0.319168,0.312830,0.305608,0.297469,0.288346,0.278065,0.266518,0.253444,0.238465,0.220853,0.199236,0.169770,0.101997
55560,15.43333333,0.080,0.340295,0.339930,0.338871,0.337104,0.334642,0.331463,0.327536,0.322845,0.317379,0.311097,0.303939,0.295869,0.286823,0.276627,0.265170,0.252196,0.237326,0.219835,0.198353,0.169044,0.101164
55560,15.43333333,0.085,0.337559,0.337199,0.336153,0.334409,0.331979,0.328841,0.324964,0.320333,0.314934,0.308730,0.301658,0.293684,0.284743,0.274661,0.263330,0.250491,0.235771,0.218445,0.197149,0.168055,0.100035
55560,15.43333333,0.090,0.333682,0.333329,0.332303,0.330592,0.328207,0.325127,0.321322,0.316774,0.311473,0.305378,0.298430,0.290591,0.281798,0.271879,0.260725,0.248081,0.233572,0.216481,0.195450,0.166665,0.098462
55560,15.43333333,0.095,0.328416,0.328072,0.327073,0.325407,0.323084,0.320084,0.316376,0.311944,0.306775,0.300831,0.294049,0.286396,0.277807,0.268110,0.257198,0.244817,0.230598,0.213828,0.193159,0.164799,0.096375
55560,15.43333333,0.100,0.320921,0.320590,0.319629,0.318028,0.315795,0.312909,0.309342,0.305076,0.300097,0.294368,0.287829,0.280442,0.272143,0.262766,0.252202,0.240200,0.226394,0.210084,0.189936,0.162191,0.093519
55560,15.43333333,0.105,0.310336,0.310025,0.309120,0.307610,0.305504,0.302782,0.299415,0.295385,0.290678,0.285256,0.279060,0.272053,0.264170,0.255248,0.245178,0.233715,0.220500,0.204844,0.185440,0.158582,0.089688
55560,15.43333333,0.110,0.294843,0.294559,0.293734,0.292358,0.290438,0.287954,0.284878,0.281193,0.276884,0.271913,0.266221,0.259772,0.252501,0.244249,0.234909,0.224243,0.211901,0.197216,0.178918,0.153397,0.084464
55560,15.43333333,0.115,0.270973,0.270730,0.270024,0.268846,0.267200,0.265069,0.262427,0.259257,0.255543,0.251249,0.246319,0.240716,0.234378,0.227154,0.218941,0.209510,0.198529,0.185366,0.168815,0.145442,0.077183
55560,15.43333333,0.120,0.230052,0.229871,0.229344,0.228465,0.227235,0.225642,0.223664,0.221286,0.218496,0.215261,0.211535,0.207285,0.202455,0.196918,0.190578,0.183234,0.174592,0.164090,0.150656,0.131224,0.066630
55560,15.43333333,0.125,0.091319,0.091211,0.090895,0.090372,0.089646,0.088714,0.087574,0.086227,0.084678,0.082928,0.080973,0.078822,0.076477,0.073928,0.071186,0.068245,0.065103,0.061747,0.058164,0.054312,0.050080
55620,15.45000000,0.000,0.346214,0.345838,0.344747,0.342929,0.340396,0.337126,0.333087,0.328264,0.322647,0.316194,0.308845,0.300564,0.291288,0.280840,0.269110,0.255839,0.240646,0.222800,0.200920,0.171156,0.103594
55620,15.45000000,0.005,0.346213,0.345837,0.344746,0.342928,0.340395,0.337125,0.333086,0.328264,0.322646,0.316193,0.308844,0.300564,0.291287,0.280839,0.269110,0.255839,0.240646,0.222799,0.200920,0.171156,0.103594
55620,15.45000000,0.010,0.346211,0.345835,0.344744,0.342926,0.340393,0.337123,0.333084,0.328262,0.322644,0.316191,0.308842,0.300562,0.291286,0.280837,0.269108,0.255838,0.240645,0.222798,0.200919,0.171155,0.103593
55620,15.45000000,0.015,0.346206,0.345830,0.344740,0.342922,0.340388,0.337118,0.333080,0.328258,0.322640,0.316187,0.308838,0.300559,0.291282,0.280834,0.269106,0.255835,0.240642,0.222796,0.200917,0.171154,0.103592
55620,15.45000000,0.020,0.346197,0.345821,0.344731,0.342913,0.340380,0.337110,0.333072,0.328249,0.322632,0.316180,0.308831,0.300552,0.291276,0.280828,0.269100,0.255830,0.240638,0.222792,0.200913,0.171151,0.103588
55620,15.45000000,0.025,0.346181,0.345806,0.344715,0.342898,0.340365,0.337095,0.333057,0.328235,0.322618,0.316167,0.308819,0.300540,0.291265,0.280818,0.269090,0.255821,0.240630,0.222785,0.200907,0.171146,0.103582
55620,15.45000000,0.030,0.346155,0.345779,0.344689,0.342871,0.340339,0.337069,0.333032,0.328211,0.322595,0.316144,0.308797,0.300519,0.291245,0.280799,0.269073,0.255805,0.240615,0.222772,0.200896,0.171137,0.103572
55620,15.45000000,0.035,0.346109,0.345734,0.344644,0.342827,0.340295,0.337026,0.332990,0.328170,0.322555,0.316106,0.308760,0.300484,0.291212,0.280768,0.269044,0.255778,0.240591,0.222751,0.200878,0.171122,0.103555
55620,15.45000000,0.040,0.346035,0.345660,0.344570,0.342754,0.340223,0.336955,0.332921,0.328102,0.322489,0.316042,0.308699,0.300426,0.291157,0.280717,0.268996,0.255734,0.240551,0.222715,0.200847,0.171096,0.103526
55620,15.45000000,0.045,0.345914,0.345539,0.344450,0.342635,0.340106,0.336840,0.332808,0.327993,0.322383,0.315940,0.308601,0.300332,0.291068,0.280633,0.268918,0.255662,0.240486,0.222657,0.200797,0.171055,0.103478
55620,15.45000000,0.050,0.345723,0.345348,0.344260,0.342447,0.339920,0.336658,0.332629,0.327818,0.322214,0.315776,0.308444,0.300182,0.290925,0.280499,0.268793,0.255547,0.240381,0.222564,0.200716,0.170989,0.103402
55620,15.45000000,0.055,0.345427,0.345052,0.343966,0.342155,0.339632,0.336375,0.332352,0.327548,0.321951,0.315522,0.308199,0.299948,0.290703,0.280290,0.268597,0.255366,0.240217,0.222417,0.200590,0.170885,0.103281
55620,15.45000000,0.060,0.344977,0.344604,0.343520,0.341713,0.339195,0.335945,0.331931,0.327137,0.321552,0.315136,0.307828,0.299593,0.290366,0.279971,0.268300,0.255091,0.239966,0.222194,0.200396,0.170725,0.103097
55620,15.45000000,0.065,0.344313,0.343941,0.342860,0.341059,0.338549,0.335309,0.331307,0.326528,0.320960,0.314563,0.307277,0.299066,0.289864,0.279498,0.267857,0.254682,0.239593,0.221861,0.200108,0.170487,0.102823
55620,15.45000000,0.070,0.343353,0.342983,0.341907,0.340115,0.337616,0.334390,0.330407,0.325649,0.320105,0.313736,0.306480,0.298302,0.289138,0.278812,0.267216,0.254088,0.239052,0.221377,0.199688,0.170142,0.102424
55620,15.45000000,0.075,0.341929,0.341561,0.340492,0.338712,0.336230,0.333026,0.329068,0.324341,0.318833,0.312505,0.305294,0.297166,0.288057,0.277791,0.266259,0.253203,0.238244,0.220655,0.199062,0.169626,0.101831
55620,15.45000000,0.080,0.339929,0.339565,0.338507,0.336743,0.334284,0.331110,0.327189,0.322506,0.317048,0.310775,0.303628,0.295570,0.286537,0.276355,0.264915,0.251958,0.237108,0.219639,0.198182,0.168902,0.101002
55620,15.45000000,0.085,0.337199,0.336839,0.335795,0.334054,0.331627,0.328494,0.324624,0.319999,0.314609,0.308414,0.301352,0.293390,0.284461,0.274394,0.263078,0.250258,0.235556,0.218252,0.196981,0.167917,0.099877
55620,15.45000000,0.090,0.333330,0.332977,0.331953,0.330245,0.327864,0.324788,0.320989,0.316448,0.311155,0.305069,0.298131,0.290304,0.281523,0.271618,0.260480,0.247852,0.233363,0.216293,0.195287,0.166531,0.098310
55620,15.45000000,0.095,0.328075,0.327732,0.326734,0.325071,0.322751,0.319756,0.316054,0.311628,0.306467,0.300531,0.293760,0.286118,0.277540,0.267857,0.256960,0.244596,0.230395,0.213646,0.193002,0.164670,0.096232
55620,15.45000000,0.100,0.320595,0.320264,0.319306,0.317707,0.315477,0.312596,0.309033,0.304773,0.299803,0.294082,0.287552,0.280175,0.271889,0.262524,0.251974,0.239988,0.226201,0.209910,0.189786,0.162069,0.093386
55620,15.45000000,0.105,0.310030,0.309719,0.308815,0.307308,0.305205,0.302487,0.299125,0.295101,0.290401,0.284987,0.278800,0.271802,0.263931,0.255020,0.244964,0.233516,0.220318,0.204681,0.185299,0.158469,0.089569
55620,15.45000000,0.110,0.294563,0.294279,0.293456,0.292082,0.290165,0.287684,0.284613,0.280933,0.276630,0.271666,0.265983,0.259542,0.252281,0.244040,0.234713,0.224060,0.211734,0.197066,0.178789,0.153293,0.084363
55620,15.45000000,0.115,0.270730,0.270487,0.269782,0.268606,0.266962,0.264834,0.262196,0.259031,0.255322,0.251033,0.246111,0.240515,0.234185,0.226971,0.218768,0.209349,0.198382,0.185234,0.168701,0.145352,0.077104
55620,15.45000000,0.120,0.229865,0.229684,0.229158,0.228279,0.227052,0.225460,0.223485,0.221111,0.218324,0.215094,0.211373,0.207129,0.202305,0.196774,0.190442,0.183107,0.174475,0.163984,0.150564,0.131151,0.066583
55620,15.45000000,0.125,0.091201,0.091092,0.090778,0.090256,0.089532,0.088603,0.087466,0.086123,0.084579,0.082834,0.080885,0.078739,0.076401,0.073860,0.071126,0.068193,0.065060,0.061715,0.058141,0.054300,0.050080
55680,15.46666667,0.000,0.345836,0.345461,0.344372,0.342557,0.340028,0.336762,0.332730,0.327915,0.322306,0.315863,0.308524,0.300256,0.290993,0.280560,0.268847,0.255594,0.240422,0.222597,0.200743,0.171009,0.103423
55680,15.46666667,0.005,0.345835,0.345460,0.344371,0.342556,0.340027,0.336761,0.332729,0.327914,0.322305,0.315862,0.308524,0.300256,0.290993,0.280559,0.268847,0.255594,0.240421,0.222597,0.200743,0.171009,0.103423
55680,15.46666667,0.010,0.345833,0.345458,0.344369,0.342554,0.340024,0.336759,0.332727,0.327912,0.322303,0.315860,0.308522,0.300254,0.290991,0.280558,0.268845,0.255593,0.240420,0.222596,0.200742,0.171008,0.103422
55680,15.46666667,0.015,0.345829,0.345454,0.344365,0.342550,0.340020,0.336755,0.332723,0.327908,0.322299,0.315856,0.308518,0.300250,0.290988,0.280555,0.268842,0.255590,0.240418,0.222594,0.200740,0.171007,0.103421
55680,15.46666667,0.020,0.345820,0.345445,0.344356,0.342541,0.340012,0.336747,0.332715,0.327900,0.322291,0.315849,0.308511,0.300244,0.290981,0.280549,0.268837,0.255585,0.240413,0.222590,0.200737,0.171004,0.103417
